term,estimate,std.error,robust.se,statistic,p.value,model
siteSource5,2.9559097811067807,0.17689425214471863,0.1679600046809619,17.598890799756152,2.511957773828817e-69,Sex
siteSource6,4.593305025978293,0.25094650505614924,0.2372426022667598,19.361214984539327,1.6397217533837897e-83,Sex
siteSource7,-1.5893637333417394,0.7664561528849376,0.7450542840401315,-2.133218702834987,0.032906789573704444,Sex
hospitalization,0.4273961153772151,0.09730526828401394,0.09472298922188843,4.512063215995438,6.420004611012931e-6,Sex
bmi,-0.015353158307038983,0.0054925487107880975,0.005611130091491331,-2.736197175381904,0.006215377162600947,Sex
ldl,0.0016322189284238896,0.0031143737679779422,0.0035601888757647642,0.4584641392300493,0.646619020620682,Sex
COHORThistorical:sex_categoryMale,0.028269940285656905,0.19912686147674943,0.18856421141769739,0.14992208793552472,0.8808260850167725,Sex
COHORTunexposed:sex_categoryMale,-0.24795216370545936,0.17366320594132104,0.16917298055258292,-1.4656723721220364,0.14273756433571036,Sex
COHORThistorical,-0.30391816938084804,0.23035107770233956,0.19268765465981413,-1.577258127498666,0.11473614289253588,Age
COHORTunexposed,0.35025296348843404,0.20685443866583417,0.17272427572274207,2.0278154997196918,0.04257908183439377,Age
age_category40 to 64,-0.42915567291226414,0.2465562645621411,0.2320132412181837,-1.8497033645967171,0.06435631531003892,Age
age_category65 plus,-0.06974619679332955,0.3521414075118392,0.29092498601060773,-0.23973945225449442,0.8105322481878541,Age
age,0.013575192480173762,0.006152015304187513,0.0051184372056900275,2.652214325318398,0.007996576443546293,Age
nhblack,-0.06958309148983319,0.1277659296378761,0.09990886244932215,-0.6964656566391052,0.48613725771017785,Age
hispanic,0.01109367774147277,0.10179739022707789,0.07825085663656012,0.14177068748266733,0.887261138166479,Age
nhother,-0.6015726425292486,0.2823200463854635,0.19676092088497135,-3.0573786696238057,0.0022328201285977127,Age
smoking,-0.17527745837528622,0.1923555696961399,0.1481313461728044,-1.1832570411586902,0.23670729261013046,Age
siteSource2,3.621992486614534,0.26275066739917324,0.19045278917015226,19.017797021489734,1.2148165048097283e-80,Age
siteSource3,-1.5407908727581312,0.9315395624138085,0.7812013944565385,-1.9723350261426753,0.04857137367678733,Age
siteSource4,-1.6104031308576048,0.8825913006175665,0.6098586773858581,-2.6406169012148064,0.008275523718409278,Age
siteSource5,2.9355629600147397,0.23023392071356144,0.17313022613778806,16.955808500350667,1.7434652590265458e-64,Age
siteSource6,4.461993257034698,0.3163003182563217,0.23888214270504005,18.678638790276377,7.387917127338942e-78,Age
siteSource7,-1.7475013268675799,1.0197136715567228,0.7632672349014094,-2.2895013004106004,0.02205024243812141,Age
hospitalization,0.34158315233423076,0.12430309259023357,0.09405173521785311,3.631864436557367,2.8138093333651487e-4,Age
bmi,-0.014889511367235809,0.006872977923628622,0.0057585025802601155,-2.585656802217364,0.00971936530827928,Age
ldl,-8.824082543639807e-4,0.003955288938159431,0.003085118475584437,-0.2860208647892589,0.7748621410310972,Age
COHORThistorical:age_category40 to 64,0.238500801479335,0.27487792360411367,0.2389159028100695,0.9982625629945425,0.31815205607854496,Age
COHORTunexposed:age_category40 to 64,-0.18505002114451685,0.25392489830126386,0.21841524284214214,-0.8472395000300426,0.3968616408346858,Age
COHORThistorical:age_category65 plus,-0.5256953802719279,0.3424566158691676,0.252849650177015,-2.0790828854376464,0.03760973286421403,Age
COHORTunexposed:age_category65 plus,-0.42101305242100745,0.27734584645418364,0.21915046920692097,-1.9211140817749683,0.054717326687363926,Age
COHORThistorical,-0.3932849055814951,0.21489121471797917,0.14099041979530916,-2.789444177501342,0.005279859753218358,Race-Ethnicity
COHORTunexposed,0.10417573430455532,0.18132176649875675,0.12467236754771482,0.8355960214253972,0.4033822077387337,Race-Ethnicity
raceeth_categoryNH Black,-0.31360202629672523,0.27287597891343024,0.2167259969115908,-1.4469977333852253,0.14789755839357902,Race-Ethnicity
raceeth_categoryNH White,-0.12888577601384166,0.1855240457007871,0.17279418786860254,-0.7458918474263148,0.45573275043344574,Race-Ethnicity
age,0.009547095773804677,0.002756924728700253,0.0026275848233271956,3.633411065952043,2.796988811206253e-4,Race-Ethnicity
smoking,-0.05608927899959019,0.17145686314068703,0.15928947438682178,-0.352121690497778,0.7247470021493556,Race-Ethnicity
siteSource2,3.6212664035415787,0.23522192727507563,0.21031278335947173,17.218479759986923,1.9299111715871015e-66,Race-Ethnicity
siteSource3,-1.5325670047974154,0.922511637195035,0.8487014194416916,-1.8057787694117404,0.07095290298934093,Race-Ethnicity
siteSource4,-2.074344894812873,1.0817054245793545,0.6155625449176566,-3.369836114850615,7.521290144555148e-4,Race-Ethnicity
siteSource5,3.015949458481844,0.19825707196996234,0.17962474316704616,16.79027847336763,2.874927838267605e-63,Race-Ethnicity
siteSource6,4.492514311118486,0.31181670155186675,0.24649380782861527,18.225668022630767,3.2290856869318293e-74,Race-Ethnicity
siteSource7,-2.275737127434891,1.3110158026553487,0.7461041672771525,-3.0501600543795537,0.002287194421452874,Race-Ethnicity
hospitalization,0.45215549820217776,0.11887135581472563,0.10138542701569216,4.459768149244905,8.204836180853308e-6,Race-Ethnicity
bmi,-0.01564681040423708,0.007017354798042304,0.006237156738808113,-2.5086447334057373,0.012119530718137081,Race-Ethnicity
ldl,0.002793872767719067,0.0032160897833863828,0.0032607190673335593,0.8568271936422127,0.39154039451574074,Race-Ethnicity
COHORThistorical:raceeth_categoryNH Black,0.2757713369698503,0.3939012496661562,0.263194737553284,1.047784387839518,0.29473795706990535,Race-Ethnicity
COHORTunexposed:raceeth_categoryNH Black,0.027948714927921847,0.37025295704814437,0.24836662807861004,0.11253007356155696,0.910403125918757,Race-Ethnicity
COHORThistorical:raceeth_categoryNH White,-0.12598014094811186,0.2642327917357276,0.21096852370103755,-0.5971513604874901,0.5504063298146827,Race-Ethnicity
COHORTunexposed:raceeth_categoryNH White,0.07412501592147448,0.22672788040333333,0.18714689459513564,0.39607932625242265,0.6920465090715151,Race-Ethnicity
COHORThistorical,-0.3817462056368852,0.08364753919013192,0.10341301603475281,-3.6914715407642325,2.2296034748490675e-4,Hospitalization
COHORTunexposed,0.10742483085101687,0.07787163237355442,0.09694671903298253,1.1080811390271963,0.267826775706953,Hospitalization
hospitalization,0.19807438066151659,0.24725150554034375,0.22404921542123496,0.8840663882224131,0.3766603761911558,Hospitalization
age,0.005893664550542304,0.0020337993657383326,0.0027277116099610403,2.160662633476302,0.03072140934714028,Hospitalization
nhblack,0.0016426719380957739,0.08981204987219489,0.10094709720419127,0.016272602022156718,0.9870169150665313,Hospitalization
hispanic,0.10174801521146669,0.07116449702078136,0.07998419056680504,1.2721015802052018,0.20333702981400034,Hospitalization
nhother,-0.552827555381314,0.19481623163598794,0.20047128329179179,-2.757639629495749,0.005822034260669044,Hospitalization
smoking,-0.021839138507110233,0.13374281273148736,0.15082696002560222,-0.14479598676127353,0.8848719509336749,Hospitalization
siteSource2,3.7762665612335535,0.19563573919034818,0.21423530487676226,17.626723865171666,1.5361415316413546e-69,Hospitalization
siteSource3,-1.073664825796122,0.7053801240314528,0.8785129910250273,-1.2221388149802956,0.22165513692761094,Hospitalization
siteSource4,-1.1661490254387095,0.6497483866276456,0.6560712778636769,-1.7774730654814919,0.07549043857010716,Hospitalization
siteSource5,3.1432813658531824,0.17057013683412917,0.1809585727103939,17.370171077132056,1.3881147716605059e-67,Hospitalization
siteSource6,4.6115318933077925,0.22343189753784812,0.2499974302106582,18.446317185828367,5.582208734616532e-76,Hospitalization
siteSource7,-1.3602371888226699,0.7198484090472277,0.7547068649336557,-1.802338433667547,0.07149217515337604,Hospitalization
bmi,-0.018365592639388757,0.004876133531037605,0.0059684303518538215,-3.077122720161143,0.0020900923336377697,Hospitalization
ldl,-6.270661891157998e-4,0.002856263099783714,0.004119236463861595,-0.15222874302485515,0.879006524492023,Hospitalization
COHORThistorical:hospitalization,-0.2630179704932287,1.0144406270620994,0.4656888541982204,-0.5647933553103145,0.5722143271201571,Hospitalization
COHORTunexposed:hospitalization,0.2719460847601493,0.2846679562673665,0.2417571012406009,1.124873202750325,0.2606427688578282,Hospitalization
